#Rate of rotation around the x y z axes (Angular velocity).
#timestamp(ns),x,y,z(rad/s)
#Datetime: 02/06/2014 15:47:46
##########################################
#Activity: 5 - STU - Stairs up - 10s
#Subject ID: 22
#First Name: sub22
#Last Name: sub22
#Age: 22
#Height(cm): 187
#Weight(kg): 90
#Gender: Male
##########################################

@DATA
47586720699000, -0.002443461, -0.022907447, 0.03634648
47586725723000, 0.008857546, -0.018020526, 0.035430185
47586730710000, 0.0030543262, -0.015882496, 0.029321533
47586735704000, -0.003970624, -0.022602014, 0.03634648
47586740626000, 0.004581489, -0.025961773, 0.039095376
47586745718000, 0.004886922, -0.03145956, 0.041233405
47586750690000, 0.004886922, -0.029932396, 0.03940081
47586755833000, 0.00580322, -0.023823744, 0.04062254
47586760668000, 0.008552114, -0.021380283, 0.04337143
47586765711000, 0.0106901415, -0.021685716, 0.042455133
47586770626000, 0.011301007, -0.009773844, 0.04184427
47586775711000, 0.009162978, -0.019547688, 0.050701816
47586780701000, -0.0027488936, 0.0018325958, 0.040927973
47586785688000, 0.016493361, -0.01160644, 0.042455133
47586790673000, 0.014966198, -0.0067195175, 0.04153884
47586795705000, 3.0543262E-4, -0.01038471, 0.046120327
47586800700000, 0.002443461, 6.1086525E-4, 0.047647487
47586805836000, 0.004886922, -0.0076358155, 0.048258353
47586810738000, 0.008246681, -0.004276057, 0.047647487
47586815688000, 9.162979E-4, -0.0036651916, 0.04184427
47586820676000, -6.1086525E-4, -0.0030543262, 0.043066
47586826372000, -9.162979E-4, -0.0021380284, 0.04642576
47586830695000, 0.004276057, 3.0543262E-4, 0.049785517
47586835696000, 0.007330383, 0.0033597588, 0.043066
47586840718000, 0.013744468, 0.005192355, 0.047647487
47586845716000, 0.0033597588, 0.0067195175, 0.03940081
47586850901000, 0.0033597588, 0.003970624, 0.04153884
47586855729000, 0.0033597588, 6.1086525E-4, 0.043982297
47586860619000, 0.0067195175, 0.0027488936, 0.04184427
47586865707000, 0.0036651916, -0.0027488936, 0.04184427
47586870632000, 0.0021380284, 0.007941248, 0.04337143
47586875724000, 0.013133603, 0.0061086523, 0.030543262
47586880711000, 0.011911872, 0.0033597588, 0.042455133
47586885689000, 0.008246681, -0.0067195175, 0.044593163
47586890709000, 0.0070249503, 6.1086525E-4, 0.04734206
47586896447000, 0.01740966, 0.009468411, 0.04795292
47586900752000, 0.0061086523, 0.007330383, 0.042760566
47586905780000, 0.013744468, 0.013439035, 0.047647487
47586910807000, 0.01160644, 0.006414085, 0.045814894
47586915688000, 0.0076358155, 0.009773844, 0.048563786
47586920743000, 0.014660766, 0.010995574, 0.044593163
47586925726000, 0.015577064, 0.021685716, 0.04550946
47586930715000, 0.007941248, 0.008246681, 0.04795292
47586935690000, 0.0106901415, 0.01038471, 0.046731193
47586940723000, 0.015271631, 0.0106901415, 0.03848451
47586945713000, 0.0125227375, 0.007330383, 0.04153884
47586950733000, 0.009468411, 0.005497787, 0.05131268
47586955654000, 0.015577064, 0.011301007, 0.054367006
47586960689000, 0.01740966, 0.010995574, 0.058337633
47586965638000, 0.018936822, 0.014049901, 0.05131268
47586970667000, 0.027183503, 0.0036651916, 0.046120327
47586975701000, 0.021685716, 0.0027488936, 0.052839845
47586980715000, 0.03848451, -0.010995574, 0.048563786
47586985663000, 0.0421497, -0.008246681, 0.04917465
47586990724000, 0.036957346, -0.01740966, 0.05589417
47586995658000, 0.043982297, -0.03023783, 0.057421334
47587000726000, 0.055588737, -0.046120327, 0.061391957
47587005707000, 0.06566802, -0.039095376, 0.06994407
47587010687000, 0.0729984, -0.04550946, 0.08032878
47587015608000, 0.089186326, -0.05467244, 0.07269296
47587020656000, 0.10048734, -0.06352998, 0.06536258
47587025611000, 0.101098195, -0.06169739, 0.07391469
47587030672000, 0.11911872, -0.06872234, 0.0729984
47587035856000, 0.13225232, -0.070554934, 0.07391469
47587040681000, 0.13194689, -0.08460484, 0.06872234
47587045774000, 0.12980886, -0.0870483, 0.07696902
47587050731000, 0.13897185, -0.09437868, 0.07819075
47587055686000, 0.15790866, -0.11301007, 0.06963864
47587060679000, 0.1591304, -0.13133603, 0.07727446
47587065674000, 0.17073683, -0.13683382, 0.07513642
47587070669000, 0.18112154, -0.14446963, 0.07819075
47587075649000, 0.19272798, -0.14660765, 0.07666359
47587080711000, 0.2012801, -0.14935656, 0.06658431
47587085676000, 0.20616703, -0.15241088, 0.07147124
47587090726000, 0.21166481, -0.14813483, 0.06780604
47587095853000, 0.22388211, -0.1386664, 0.062002823
47587100741000, 0.226631, -0.13347405, 0.059253927
47587105716000, 0.22388211, -0.11728613, 0.052534413
47587110706000, 0.22876903, -0.10629055, 0.050701816
47587115607000, 0.22968534, -0.09560041, 0.04337143
47587120710000, 0.2302962, -0.09407325, 0.04337143
47587125614000, 0.23579398, -0.08674286, 0.043982297
47587130722000, 0.23090707, -0.07788532, 0.04428773
47587135691000, 0.2284636, -0.07971791, 0.048258353
47587140699000, 0.23701571, -0.0720821, 0.04337143
47587145607000, 0.2452624, -0.08246681, 0.04795292
47587151481000, 0.25717425, -0.09193522, 0.04337143
47587155673000, 0.2687807, -0.096516706, 0.04184427
47587160688000, 0.27672195, -0.087659165, 0.033292156
47587165652000, 0.2874121, -0.082161374, 0.032070424
47587170660000, 0.29352075, -0.069027774, 0.026267206
47587175675000, 0.29565877, -0.06841691, 0.01863139
47587180632000, 0.29871312, -0.0729984, 0.01282817
47587185637000, 0.30451632, -0.07696902, 0.014049901
47587191005000, 0.31398472, -0.0720821, 0.004886922
47587195676000, 0.31856623, -0.07666359, 0.003970624
47587201040000, 0.31703907, -0.07360926, -0.004581489
47587205683000, 0.3268129, -0.0842994, -0.007941248
47587211067000, 0.33475417, -0.0870483, -0.016798794
47587215674000, 0.35063666, -0.07696902, -0.025961773
47587221457000, 0.36560285, -0.071776666, -0.036957346
47587225681000, 0.376293, -0.069027774, -0.041233405
47587230612000, 0.3839288, -0.062002823, -0.05100725
47587235691000, 0.4166101, -0.046120327, -0.06047566
47587240622000, 0.41355577, -0.031154128, -0.06780604
47587245721000, 0.42241332, -0.012217305, -0.08399397
47587250641000, 0.45662177, 0.004886922, -0.105374254
47587255804000, 0.47769663, 0.022296581, -0.1160644
47587260623000, 0.49388456, 0.052839845, -0.14110987
47587265709000, 0.5122105, 0.073303826, -0.17134771
47587270640000, 0.5458081, 0.11209377, -0.20250183
47587275726000, 0.5858198, 0.16310102, -0.2312125
47587280646000, 0.61575216, 0.21868975, -0.26450464
47587285637000, 0.66553766, 0.27488935, -0.30970868
47587290667000, 0.7128797, 0.33078352, -0.36102137
47587295672000, 0.77549344, 0.3930918, -0.41263947
47587300673000, 0.84879726, 0.44868052, -0.46181414
47587305657000, 0.9129381, 0.4999932, -0.5216789
47587310692000, 0.99112886, 0.571159, -0.58062744
47587315677000, 1.044885, 0.59650993, -0.6236934
47587320658000, 1.0977248, 0.57696223, -0.66828656
47587325673000, 1.153619, 0.5299256, -0.7162395
47587330716000, 1.2223413, 0.48655418, -0.7703011
47587335685000, 1.2794572, 0.46944994, -0.79901177
47587340736000, 1.2993103, 0.44898596, -0.8356637
47587345717000, 1.3582588, 0.44898596, -0.87781334
47587350703000, 1.4385877, 0.47342056, -0.91354895
47587355782000, 1.5161675, 0.53878313, -0.9309586
47587360799000, 1.5839735, 0.6239988, -0.9502009
47587365712000, 1.6401732, 0.7312057, -0.9654725
47587370726000, 1.6887369, 0.81092364, -0.9682214
47587375721000, 1.7348573, 0.838718, -0.94897914
47587380711000, 1.7626517, 0.8374963, -0.90316427
47587385691000, 1.7898352, 0.795652, -0.8555168
47587390745000, 1.8252654, 0.7180721, -0.81061816
47587395675000, 1.8616118, 0.59315014, -0.7742717
47587400703000, 1.9144517, 0.43279803, -0.7449502
47587405790000, 1.9721785, 0.26511553, -0.72326446
47587410743000, 2.0402899, 0.1414153, -0.7150178
47587415641000, 2.1013765, 0.058337633, -0.70188415
47587420699000, 2.1423044, 0.044898596, -0.69027776
47587425649000, 2.1670444, 0.058948494, -0.66737026
47587430712000, 2.1856759, 0.069027774, -0.63591075
47587435632000, 2.2204952, 0.10781772, -0.61758476
47587440657000, 2.2452352, 0.13836098, -0.56199604
47587445669000, 2.2989914, 0.1740966, -0.50243664
47587450667000, 2.3661866, 0.22876903, -0.45570546
47587455658000, 2.4263568, 0.31948254, -0.4092797
47587460645000, 2.4550674, 0.43371433, -0.36987892
47587466561000, 2.4486532, 0.5717699, -0.31642818
47587470652000, 2.4113905, 0.68600166, -0.2678644
47587475743000, 2.3677137, 0.75502944, -0.22510384
47587480658000, 2.3408356, 0.77091193, -0.17440203
47587485669000, 2.3130412, 0.7626653, -0.12064589
47587490636000, 2.2983804, 0.7629707, -0.0852157
47587495671000, 2.3209825, 0.82527894, -0.063224554
47587500671000, 2.350915, 0.98349303, -0.057726767
47587515668000, 2.4178047, 1.4789047, -0.1328632
47587520788000, 2.411696, 1.6606371, -0.15515977
47587525721000, 2.378404, 1.8463402, -0.17989981
47587530675000, 2.3310618, 1.9318613, -0.18997909
47587535811000, 2.2953262, 2.0457878, -0.20891592
47587540696000, 2.2290473, 2.0851886, -0.20616703
47587547780000, 2.198504, 2.037541, -0.22143865
47587550777000, 2.157576, 1.9999728, -0.22418754
47587555722000, 2.1539109, 1.9016235, -0.2180789
47587560626000, 2.1487186, 1.7821994, -0.21319197
47587565676000, 2.1444426, 1.6639969, -0.21960606
47587570629000, 2.1227567, 1.5775595, -0.22693644
47587575707000, 2.1022928, 1.5012014, -0.2321288
47587580605000, 2.0650299, 1.4636332, -0.23457226
